id	Cx	Cy	theta	l1	l2	a1	a2	p
132	1416.77663986654	995.1498876248291	-2.1563095576507183	1735.1435350267034	7290.320034223473	0.0	0.0	2.0
133	1409.8249073430623	800.7318739865648	-1.639256066532332	1669.06756476773	4650.754920981031	0.0	0.0	2.0
134	1366.0777480823297	1732.8087883100204	0.21340345602505315	1729.2843793576042	3219.6436501830403	0.0	0.0	2.0
135	1322.1169681846538	137.22582657517157	0.5662366097194159	218.45280817119303	340.33996740283413	0.0	0.0	2.0
136	1490.7105678984142	84.67550021893503	-1.769945309874675	2045.8605243967381	8963.992097397602	0.0	0.0	2.0
137	1424.4688964563877	236.03708823628577	0.6636431427828627	1703.5248831454712	3589.148209673607	0.0	0.0	2.0
138	1355.011031797534	1874.7592472420506	0.4752113028512693	93.78367753717	203.77926418005396	0.0	0.0	2.0
139	1383.2157712305027	1443.0248411322934	0.27112722095415975	198.02044756837154	414.8125052200271	0.0	0.0	2.0
140	1452.7704545454546	1302.3813920454545	-0.8288950474657767	1606.6673864389627	3517.3752295984523	0.0	0.0	2.0
141	1416.4947273951088	517.0760601301324	-2.250898988891108	272.16427494034855	526.0630846534747	0.0	0.0	2.0
142	1469.322835086149	1846.7769075855897	-1.577427126286087	1267.8291514285106	2110.6247659002606	0.0	0.0	2.0
143	1433.7533495736907	1121.933922046285	-2.3288039552543296	103.571692587266	753.3512289227017	0.0	0.0	2.0
144	1420.2820869565217	1511.486956521739	0.381076543772346	126.3611170515165	459.55627019990163	0.0	0.0	2.0
145	1435.5518453427064	1649.3889865260692	-2.34709363224589	80.90451574881894	295.6050768896469	0.0	0.0	2.0
146	1553.3324543112965	1435.8209656976983	-1.0561700930860143	3414.4368269407387	4639.714044172466	0.0	0.0	2.0
147	1436.2824166429182	1596.2561983471073	0.3743469132039383	184.90359147624142	449.1892562846074	0.0	0.0	2.0
148	1559.1813618358149	934.0713700314164	-2.0874016875070205	1673.0760633250336	3682.6334239009034	0.0	0.0	2.0
149	1462.9296875	1105.640625	-2.20472645439979	66.21946528993747	377.37716963844787	0.0	0.0	2.0
150	1453.4102362204724	1548.4716535433072	-0.34659257155749695	86.23487359107854	130.97752519371934	0.0	0.0	2.0
151	1567.4146252640269	631.4916118381121	-2.056720860919136	2164.0093265738305	5826.6436968457965	0.0	0.0	2.0
152	1472.9205875031118	1722.1396564600448	0.4104564921372334	164.84099888276802	735.2840496956255	0.0	0.0	2.0
153	1588.2659270545662	1640.70826587944	-1.8274317233059465	2332.3699338081497	5074.73450112393	0.0	0.0	2.0
154	1584.8947980631374	284.6083804474261	-0.5929431539951212	1933.285657374516	4964.7112964871685	0.0	0.0	2.0
155	1494.1758007117437	1168.340925266904	-0.19368770356403983	261.9511565137681	488.8663576176808	0.0	0.0	2.0
156	1567.824936061381	457.45809889173063	-1.3085182264629274	1544.329284642153	2524.670196330339	0.0	0.0	2.0
157	1511.7626535626537	730.941031941032	-2.1834860605534088	92.83661242122761	325.5286384405343	0.0	0.0	2.0
158	1627.8297380585516	1816.6314744577458	-2.0848424772403176	1504.3172560926519	5292.063250091877	0.0	0.0	2.0
159	1535.9366780321482	1123.6551388212372	-1.6691774256539054	102.26680152939385	300.4879994592155	0.0	0.0	2.0
160	1566.4571519255185	1203.7667160389335	0.4669987948913138	571.3109240674603	1134.3710750222235	0.0	0.0	2.0
161	1684.100716438775	807.8372286051286	-1.846902628494706	2819.9019567799237	4960.5572111040965	0.0	0.0	2.0
162	1623.1180310326379	1160.969823434992	0.7332170049371229	345.2957248533704	1989.8180581300066	0.0	0.0	2.0
163	1606.3372935381049	1277.6299623297596	0.19487778335928568	230.56186440701205	392.54733646715454	0.0	0.0	2.0
164	1611.3208722741433	1082.4042056074766	-1.5130336551318373	107.04957553323229	418.9114976075566	0.0	0.0	2.0
165	1607.1635174418604	1049.9273255813953	-1.6249908704366245	58.83304410564782	239.75630264850986	0.0	0.0	2.0
166	1644.6577598828696	1546.5991947291361	-1.6706119870291485	63.68435947806465	936.933182146711	0.0	0.0	2.0
167	1728.005873918875	48.473659867721196	-1.349121237876554	1373.933540993076	5196.8913284998725	0.0	0.0	2.0
168	1743.0328660027953	517.054179769392	-0.7945286800082375	2944.3406733853853	4890.008473117454	0.0	0.0	2.0
169	1642.7256524506683	1114.2100572883514	-1.4257686909512424	108.03012606417104	158.96760614530208	0.0	0.0	2.0
170	1762.5682141363445	1306.4411264463963	-2.1474451451881613	1414.55016136508	6089.4911965774045	0.0	0.0	2.0
171	1656.743220807969	1338.4355285002766	0.7542634014459941	62.31280650377926	382.81010081508066	0.0	0.0	2.0
172	1740.0085161949642	1026.8930933658842	-2.112373718788088	2591.7899801180183	3375.314310192181	0.0	0.0	2.0
173	1725.8940863894368	327.8611569582545	0.003637955180805796	1549.985363397554	3021.958619197334	0.0	0.0	2.0
174	1681.5338645418326	164.3120849933599	-1.641294972445604	81.64139174280207	183.5326407681458	0.0	0.0	2.0
175	1679.1195414847161	1141.894650655022	0.41849844271804953	84.96658222545236	269.0964570710907	0.0	0.0	2.0
176	1675.9008695652174	1503.3171014492755	0.15954186872906803	64.09845879690474	312.54014653810873	0.0	0.0	2.0
177	1755.563777191826	1478.0420566908372	0.4279500196529418	1541.0229994436497	3985.78055780079	0.0	0.0	2.0
178	1715.55223880597	1584.441127694859	-2.1743182101000165	71.60432355862655	333.3538265421688	0.0	0.0	2.0
179	1819.9203465329172	1187.751464347094	-2.316180074986697	1796.5897837826863	3823.1171006948757	0.0	0.0	2.0
180	1791.9808394604859	1759.9510395870868	0.37450510867351566	1673.080185596176	7134.250691875333	0.0	0.0	2.0
181	1719.2583333333334	189.38872549019607	-0.8645792574414343	161.84632964828353	185.22798359662193	0.0	0.0	2.0
183	1822.5017778627414	124.93913209711336	-1.9659209045887238	2122.674044535803	2315.773356176413	0.0	0.0	2.0
182	1826.4804870570715	703.1133108492838	0.7028018344274166	1558.2744381396813	2374.095362649457	0.0	0.0	2.0
184	1829.7506782275652	276.7920102133092	0.3816613153493723	1090.2515185186505	2572.829559665648	0.0	0.0	2.0
185	1854.2660932297447	927.7452830188679	0.09333755122322747	922.5506969969148	6029.677220587828	0.0	0.0	2.0
186	1835.2035335689045	606.3116607773852	-1.1692872370830205	48.01538427537318	297.54005030365784	0.0	0.0	2.0
187	1862.7603570611125	1647.1883154039826	0.11297231996761906	509.08609954413816	4566.628344801105	0.0	0.0	2.0
188	1868.0958442530887	1463.7492824160738	0.17613585327440384	345.2892324968844	1379.7882291264173	0.0	0.0	2.0
189	1875.3771255532263	473.3612081683361	-0.06647892621049267	223.5902900748982	6290.2816689893825	0.0	0.0	2.0
190	1879.8768506056529	616.4966352624496	-2.3213627006337108	99.60948073368372	153.10111606116584	0.0	0.0	2.0
id_s	Cx_s	Cy_s	theta_s
1	174.68341938707528	65.06479013990673	-1.4994586878421217
2	73.36221781897954	263.1920600099073	0.3582595158663721
3	55.13085022214108	421.8109670744325	0.49980714581869146
4	82.18258285201593	693.29379988411	0.22343533490883033
5	37.63442294863242	850.3315543695797	0.5634645656264138
6	52.50702512834369	1063.6846798162658	-0.0609504241183833
7	35.44905356423681	1301.416230366492	-1.4282471067071854
8	117.7227331397225	1531.8323451113263	0.7542123702743976
9	16.536663124335814	1578.7577045696069	-1.7717408056419262
10	96.76172850929953	1756.6539095030998	0.2026964827715459
11	100.0	1148.0	-2.539403094403238
12	661.0	1674.0	-1.5125740872177766
13	215.0	216.0	1.795051527607261
14	397.0	441.0	-2.154207027276905
15	1620.0	959.0	-0.4377203459502139
16	1799.0	1095.0	-0.6854157341462819
17	1443.0	1324.0	-0.31344109047368374
18	740.0	1165.0	-2.663167350584653
19	185.73676161345824	1864.5889887210858	-0.960084535215603
20	563.0	482.0	1.4402924071007588
21	602.0	270.0	1.0386884450869491
22	185.0	1040.0	-2.8614544058468847
23	1299.0	785.0	-1.857111812183307
24	1247.0	489.0	2.6600400572432594
25	170.0	960.0	2.7069381418452947
26	912.0	240.0	1.9140022548467712
27	280.25537481515187	1867.5522693663975	-1.8775629498153743
28	1053.0	477.0	-1.8348037800859927
29	1755.0	362.0	-0.26954301468686026
30	850.0	428.0	0.7760082514398596
31	914.0	1375.0	2.178475713726203
32	87.0	915.0	0.2225077602902754
33	794.0	796.0	1.9884491573313623
34	1170.0	282.0	-0.8436900013366375
35	857.0	1325.0	-0.07727086873803035
36	381.0	1116.0	-1.4386114135020733
37	1210.0	823.0	-2.8233811704110203
38	457.2036848761376	101.169018275597	-0.7663676011046143
39	1623.0	1100.0	0.5648514989613402
40	1050.0	1622.0	-2.917130479734988
41	1090.0	222.0	0.41366925414537103
43	695.0	176.0	-2.1359547760912134
42	1502.0	1474.0	0.37045707045304876
44	117.0	98.0	-2.751678268566062
45	882.0	1018.0	-1.8560870449189346
46	334.0	1708.0	0.1275948939491598
47	449.3792943001163	1857.471733229934	-1.771659191251306
48	1765.0	968.0	1.6212483963898556
49	1764.0	477.0	0.3631970814819594
50	591.0	1521.0	1.7662079318866937
51	779.0	1401.0	-2.8386145023942357
52	1010.0	1601.0	1.1636168294796585
53	985.0	651.0	1.6221013571855405
54	769.0	1835.0	0.9407854160982527
55	1112.0	1630.0	2.584193121632718
56	477.0	1536.0	-2.6320679618953107
57	641.032729844413	1833.2121357850071	-1.7881730980670048
58	778.0	278.0	-0.09094781162586063
59	754.0	1566.0	2.076819974762799
60	746.9672662681854	104.62608548550806	-2.199842758331441
61	687.0	129.0	-0.7122850825951619
62	404.0	648.0	-2.0104942824607175
63	1231.0	1129.0	2.900577452778255
64	989.0	567.0	2.028332545962125
65	197.0	920.0	2.66036919169598
66	243.0	1722.0	1.27060368511769
67	32.0	93.0	-2.704980119685397
68	1707.0	181.0	-2.0375155149947615
69	1584.0	978.0	-0.16418716398126687
70	1091.0	1307.0	-1.241847514230176
71	797.0	357.0	1.676303798768049
72	82.0	146.0	0.19095975390477005
73	253.0	671.0	3.1280221151659466
74	1725.0	1177.0	-1.6661427633944157
75	439.0	537.0	1.5299871731071661
76	1564.0	263.0	2.2883736831753723
77	1080.0	762.0	-1.7425567490495004
78	697.0	949.0	2.1562631467144877
79	916.3597777061856	75.34906572164948	-1.9071685643860428
80	1694.0	1401.0	2.9079277143899933
81	1084.0	572.0	2.683918048009846
82	1121.0	1588.0	-1.6123608405039977
83	421.0	1210.0	-1.2341075738980964
84	296.0	971.0	2.3928491924583177
85	399.0	817.0	-2.913825921183756
86	895.6920054200542	1779.239430894309	0.11004011474214677
87	1055.0	1155.0	-0.9015840552428478
88	762.0	518.0	2.4505578110500856
89	673.0	256.0	0.8846257146120466
90	861.0	223.0	-3.0998937252570404
91	831.0	1807.0	1.1123899594943518
92	521.0	679.0	1.1844876834518825
93	1542.0	1603.0	-0.7911076439605553
94	215.0	272.0	2.0890142785917423
96	614.0	416.0	1.1894378879213647
95	1693.0	373.0	-0.38942507466563336
97	602.0	995.0	-1.2391786438565102
98	577.0	1035.0	1.0489857492203871
99	912.0	233.0	-0.39608113380512044
100	407.0	951.0	-2.7929028943318706
102	562.0	1218.0	-2.2875377754323347
101	1050.2093842122501	1821.4158205044218	0.6394258429877248
104	114.0	1273.0	1.5533279022260311
103	1591.0	1076.0	-2.4178898123223815
105	1704.0	573.0	1.96504150393024
106	1057.5134334673155	18.75121641633171	-1.6436517082045972
107	1262.0	1474.0	-1.1448813985876405
108	797.0	885.0	2.676131132924521
109	569.0	636.0	2.5940534064453358
110	1769.0	1479.0	0.22258323996680884
111	1412.0	1067.0	-1.9482715611600931
112	998.0	1007.0	-2.629843391247803
113	1121.0	1201.0	1.9337273614074935
114	1666.0	1271.0	-1.891374470037099
115	1442.0	1188.0	-0.7742013469567168
116	611.0	1333.0	-2.147182330360974
117	1262.0	1206.0	0.9897904089915013
118	1572.0	1679.0	1.0163064515938034
119	311.0	77.0	0.06040342356314543
120	670.0	390.0	-2.8502428400584234
121	563.0	1272.0	2.237525567309736
122	484.0	887.0	-2.165318893033667
123	1233.5003864584944	35.88545370227238	-1.7433050595601678
124	1228.1128161710235	1876.2696581648852	-1.6285141001852583
125	59.0	111.0	-1.0646463801819048
126	1040.0	1164.0	1.933933122509293
127	1415.0	1565.0	-0.2028401400769897
128	168.0	1350.0	-3.105246960341862
129	416.0	346.0	0.6199594288708776
130	1054.0	1659.0	2.9393889746095434
131	784.0	230.0	-0.08612043507811151
132	1392.0	1227.0	-2.1934125265638116
133	1297.0	1204.0	-3.0352992297560313
134	1408.0	1518.0	0.9095503405528449
135	370.0	1256.0	-1.742812315154572
136	1490.7105678984142	84.67550021893503	-1.769945309874675
137	540.0	1615.0	3.024128842735819
138	1355.011031797534	1874.7592472420506	0.4752113028512693
139	984.0	522.0	0.2893047107261628
140	1116.0	1215.0	1.9469445800911078
141	1779.0	1428.0	2.778008641098207
142	1469.322835086149	1846.7769075855897	-1.577427126286087
143	544.0	817.0	-0.687343180891252
144	1124.0	274.0	-0.43422691988974327
145	902.0	1247.0	1.4345782635076239
146	1551.0	812.0	2.6680665753592585
147	221.0	931.0	2.100444708289552
148	286.0	1634.0	-0.6396500648589205
149	1433.0	425.0	2.3582805195235554
150	576.0	1021.0	0.6440207384106884
151	1006.0	1340.0	-1.159747572004309
152	1220.0	777.0	-0.612318030462466
153	866.0	1858.0	0.952621925041309
154	1157.0	805.0	3.0588781646842174
155	1162.0	1042.0	2.2634382098300536
156	1172.0	710.0	-2.520856374613516
157	1606.0	542.0	1.547009888341253
158	1627.8297380585516	1816.6314744577458	-2.0848424772403176
159	765.0	1381.0	-1.8973182743179358
160	97.0	553.0	3.0085931051701476
161	836.0	326.0	-0.11297152043877867
162	1245.0	221.0	3.042027111916747
163	321.0	405.0	-2.0278315632492827
164	1102.0	1573.0	-2.965614477645607
165	1106.0	997.0	2.2861276677174187
166	868.0	1079.0	1.194317184862216
167	1728.005873918875	48.473659867721196	-1.349121237876554
168	1570.0	1295.0	0.8705913366358651
169	1199.0	1412.0	0.11111769642793057
170	1762.5682141363445	1306.4411264463963	-2.1474451451881613
171	1154.0	379.0	0.06916792704855501
172	1264.0	1598.0	-0.7461362804719847
173	579.0	157.0	1.7302224015160066
174	673.0	1403.0	-1.9116336753412178
175	736.0	1612.0	2.6033755370490814
176	333.0	1671.0	-3.1175457802107718
177	985.0	1682.0	-0.853812870330048
178	799.0	1256.0	2.440571738136711
179	1819.9203465329172	1187.751464347094	-2.316180074986697
180	1791.9808394604859	1759.9510395870868	0.37450510867351566
181	1419.0	1341.0	1.7530453107444428
183	1822.5017778627414	124.93913209711336	-1.9659209045887238
182	1826.4804870570715	703.1133108492838	0.7028018344274166
184	1829.7506782275652	276.7920102133092	0.3816613153493723
185	1854.2660932297447	927.7452830188679	0.09333755122322747
186	1389.0	856.0	-2.05985107963817
187	1862.7603570611125	1647.1883154039826	0.11297231996761906
188	1868.0958442530887	1463.7492824160738	0.17613585327440384
189	1875.3771255532263	473.3612081683361	-0.06647892621049267
190	1879.8768506056529	616.4966352624496	-2.3213627006337108
